iteration	param	old_val	new_val	old_score	new_score	kept	duration_ms	drift	strategy
5	2.1073	0.9792	0.037995	0.0	keep	weight_semantic_sim: None -> 0.3432
6	2.1073	0.9792	0.037995	0.0	keep	exploration_rate: None -> 0.1489
7	2.1073	0.9792	0.037995	0.0	keep	weight_entropy: None -> 0.3293
8	2.1073	0.9792	0.037995	0.0	keep	decay_half_life_turns: None -> 24
0	2.1073	0.9792	0.037995	0.1	keep	baseline
1	2.1073	0.9792	0.037995	0.0	keep	min_relevance_threshold: None -> 0.1065
2	2.1073	0.9792	0.037995	0.1	keep	weight_frequency: None -> 0.3652
9	2.1073	0.9792	0.037995	0.0	keep	weight_entropy: None -> 0.4059
3	2.1073	0.9792	0.037995	0.0	keep	min_relevance_threshold: None -> 0.0899
10	2.1073	0.9792	0.037995	0.0	keep	weight_frequency: None -> 0.3864
4	2.1073	0.9792	0.037995	0.1	keep	weight_semantic_sim: None -> 0.364
5	2.1073	0.9792	0.037995	0.0	keep	exploration_rate: None -> 0.1492
6	2.1073	0.9792	0.037995	0.0	keep	weight_semantic_sim: None -> 0.3075
7	2.1073	0.9792	0.037995	0.0	keep	decay_half_life_turns: None -> 29
8	2.1073	0.9792	0.037995	0.0	keep	weight_recency: None -> 0.3146
9	2.1073	0.9792	0.037995	0.0	keep	decay_half_life_turns: None -> 28
10	2.1073	0.9792	0.037995	0.0	keep	decay_half_life_turns: None -> 26
0	2.1073	0.9792	0.037995	0.1	keep	baseline
1	2.1073	0.9792	0.037995	0.0	keep	exploration_rate: None -> 0.1616
2	2.1073	0.9792	0.037995	0.0	keep	weight_semantic_sim: None -> 0.336
3	2.1073	0.9792	0.037995	0.0	keep	min_relevance_threshold: None -> 0.1082
4	2.1073	0.9792	0.037995	0.3	discard	weight_recency: None -> 0.3507
0	2.1073	0.9792	0.037995	0.0	keep	baseline
1	2.1073	0.9792	0.037995	0.0	discard	exploration_rate: None -> 0.149
2	2.1073	0.9792	0.037995	0.1	discard	min_relevance_threshold: None -> 0.1089
5	2.1073	0.9792	0.037995	0.0	keep	weight_entropy: None -> 0.3998
6	2.1073	0.9792	0.037995	0.6	discard	weight_semantic_sim: None -> 0.3392
3	2.1073	0.9792	0.037995	0.5	discard	decay_half_life_turns: None -> 29
7	2.1073	0.9792	0.037995	0.1	discard	weight_frequency: None -> 0.3466
4	2.1073	0.9792	0.037995	0.5	discard	weight_semantic_sim: None -> 0.3326
8	2.1073	0.9792	0.037995	0.1	discard	decay_half_life_turns: None -> 24
5	2.1073	0.9792	0.037995	0.4	discard	weight_frequency: None -> 0.35
9	2.1073	0.9792	0.037995	0.6	discard	exploration_rate: None -> 0.1757
10	2.1073	0.9792	0.037995	0.6	discard	exploration_rate: None -> 0.1422
6	2.1073	0.9792	0.037995	0.0	discard	weight_recency: None -> 0.3151
7	2.1073	0.9792	0.037995	0.1	discard	decay_half_life_turns: None -> 28
8	2.1073	0.9792	0.037995	0.1	discard	weight_frequency: None -> 0.3132
9	2.1073	0.9792	0.037995	0.7	discard	exploration_rate: None -> 0.1199
10	2.1073	0.9792	0.037995	0.0	discard	weight_frequency: None -> 0.4293
